Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR14514022,2021-05-14 18:07:40,2021-05-13 23:24:16,40393570,8401862560,40393570,208,2993,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514022/SRR14514022.lite.1,SRX10859621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955098,SAMN19128605,simple,9606,Homo sapiens,GSM5292843,,,,,,,no,,,,,GEO,SRA1231583,,public,9A414868F38FC79FD80A040D3BCCEEBF,29C033626E3DE455FF04E594178E1562
SRR14514023,2021-05-14 18:07:40,2021-05-14 01:57:22,52071028,10830773824,52071028,208,3839,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514023/SRR14514023.lite.1,SRX10859621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955098,SAMN19128605,simple,9606,Homo sapiens,GSM5292843,,,,,,,no,,,,,GEO,SRA1231583,,public,020524DCF5476ACA32C87A9B608D1272,C314EA3751ACA8040980F81747E16944
SRR14514024,2021-05-14 18:07:40,2021-05-14 02:18:59,51963323,10808371184,51963323,208,3834,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514024/SRR14514024.lite.1,SRX10859621,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955098,SAMN19128605,simple,9606,Homo sapiens,GSM5292843,,,,,,,no,,,,,GEO,SRA1231583,,public,ED1873BB80B3C1880947493AF2628C09,030BCDFD114F57ABCA88BDF850DC4B87
SRR14514025,2021-05-14 18:07:41,2021-05-14 01:21:58,46702087,9714034096,46702087,208,3453,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514025/SRR14514025.lite.1,SRX10859622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955099,SAMN19128611,simple,9606,Homo sapiens,GSM5292844,,,,,,,no,,,,,GEO,SRA1231583,,public,7AD89B7BC3BEF7EC7C22727C85AA2696,702934C0E44D4AF0D21AE888C52522B3
SRR14514026,2021-05-14 18:07:41,2021-05-14 01:21:10,46574748,9687547584,46574748,208,3448,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514026/SRR14514026.lite.1,SRX10859622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955099,SAMN19128611,simple,9606,Homo sapiens,GSM5292844,,,,,,,no,,,,,GEO,SRA1231583,,public,574542DA7BF39071A9637F879965E86A,5C348D2F072A78BBF7CE8CABA705F786
SRR14514027,2021-05-14 18:07:41,2021-05-14 00:41:12,47372903,9853563824,47372903,208,3492,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514027/SRR14514027.lite.1,SRX10859622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955099,SAMN19128611,simple,9606,Homo sapiens,GSM5292844,,,,,,,no,,,,,GEO,SRA1231583,,public,892783F87C2DA57A2CFE1B9D3E1A822E,1B1CCA9CF5AF161D5CDD1229C524CE92
SRR14514028,2021-05-14 18:07:41,2021-05-14 00:34:04,47271516,9832475328,47271516,208,3488,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514028/SRR14514028.lite.1,SRX10859622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955099,SAMN19128611,simple,9606,Homo sapiens,GSM5292844,,,,,,,no,,,,,GEO,SRA1231583,,public,505D6EAC5083EF19D569BEB9E0D6EF27,85E7D71E50308701A330043488AF031F
SRR14514029,2021-05-14 18:07:41,2021-05-14 01:02:05,42451075,8829823600,42451075,208,3139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514029/SRR14514029.lite.1,SRX10859622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955099,SAMN19128611,simple,9606,Homo sapiens,GSM5292844,,,,,,,no,,,,,GEO,SRA1231583,,public,6B62CE33CA3DE50A0C7386A029BCE9E8,429E6DA268DB2097F708AE55C308FF56
SRR14514030,2021-05-14 18:07:41,2021-05-14 01:01:22,42332223,8805102384,42332223,208,3133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514030/SRR14514030.lite.1,SRX10859622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955099,SAMN19128611,simple,9606,Homo sapiens,GSM5292844,,,,,,,no,,,,,GEO,SRA1231583,,public,F9392A72FBADA1557F3DA0733BA7C1DA,5F6BEC9B44376EF155DF3BFF8371AABF
SRR14514031,2021-05-14 18:07:41,2021-05-14 00:51:21,48674696,10124336768,48674696,208,3598,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514031/SRR14514031.lite.1,SRX10859622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955099,SAMN19128611,simple,9606,Homo sapiens,GSM5292844,,,,,,,no,,,,,GEO,SRA1231583,,public,670269A2E025A1E07D92E2E8EDD835F8,4753AB67388F6C975E686278FAEDCCB9
SRR14514032,2021-05-14 18:07:41,2021-05-14 02:03:32,48538347,10095976176,48538347,208,3591,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514032/SRR14514032.lite.1,SRX10859622,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955099,SAMN19128611,simple,9606,Homo sapiens,GSM5292844,,,,,,,no,,,,,GEO,SRA1231583,,public,B93A39B6A2646B8619C7B93A7DD75C74,2AE4C69389518C80881742080E779BCC
SRR14514033,2021-05-14 18:07:41,2021-05-13 17:14:25,32042620,6664864960,32042620,208,2364,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514033/SRR14514033.lite.1,SRX10859623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955100,SAMN19128604,simple,9606,Homo sapiens,GSM5292845,,,,,,,no,,,,,GEO,SRA1231583,,public,C42E9DF2E975D22A5DD2225647F19115,881417A642A200DE89C81EC86425A4A8
SRR14514034,2021-05-14 18:07:41,2021-05-13 17:10:37,31978326,6651491808,31978326,208,2361,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514034/SRR14514034.lite.1,SRX10859623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955100,SAMN19128604,simple,9606,Homo sapiens,GSM5292845,,,,,,,no,,,,,GEO,SRA1231583,,public,3ACC2D4899410FDBC9B9EDD386825CCC,08F2DB65ECC22DE9DD3CFEA903034938
SRR14514035,2021-05-14 18:07:41,2021-05-13 16:43:27,26911909,5597677072,26911909,208,2005,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514035/SRR14514035.lite.1,SRX10859623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955100,SAMN19128604,simple,9606,Homo sapiens,GSM5292845,,,,,,,no,,,,,GEO,SRA1231583,,public,665F6826875D574484FA3FF251E69A5B,A010B598995A0C679ED2185DD7EA7CCF
SRR14514036,2021-05-14 18:07:41,2021-05-13 16:29:29,26835645,5581814160,26835645,208,2001,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514036/SRR14514036.lite.1,SRX10859623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955100,SAMN19128604,simple,9606,Homo sapiens,GSM5292845,,,,,,,no,,,,,GEO,SRA1231583,,public,40C8D8944162854665BA230BE04A18C6,85DADE3CED0F800E162086BD95F55D08
SRR14514037,2021-05-14 18:07:41,2021-05-13 16:29:28,27298642,5678117536,27298642,208,2016,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514037/SRR14514037.lite.1,SRX10859623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955100,SAMN19128604,simple,9606,Homo sapiens,GSM5292845,,,,,,,no,,,,,GEO,SRA1231583,,public,C098875ED1CFC1FA7E3D60E2C4D65BC8,BE7934577C426D1FE7BC86061838EE5C
SRR14514038,2021-05-14 18:07:41,2021-05-13 16:31:15,27214353,5660585424,27214353,208,2012,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514038/SRR14514038.lite.1,SRX10859623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955100,SAMN19128604,simple,9606,Homo sapiens,GSM5292845,,,,,,,no,,,,,GEO,SRA1231583,,public,8383E8D24AD088943268D0F3031479C4,A2E9AE3A1E9F9FB7D6458A30ACC7EDDE
SRR14514039,2021-05-14 18:07:41,2021-05-13 16:49:15,28856362,6002123296,28856362,208,2139,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514039/SRR14514039.lite.1,SRX10859623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955100,SAMN19128604,simple,9606,Homo sapiens,GSM5292845,,,,,,,no,,,,,GEO,SRA1231583,,public,6C4B197E9A5A5C0F3BD7D6A3F8D2FA7E,A02422804ED5F8D0993548FCE96AEBB2
SRR14514040,2021-05-14 18:07:41,2021-05-13 16:52:15,28777465,5985712720,28777465,208,2136,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514040/SRR14514040.lite.1,SRX10859623,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955100,SAMN19128604,simple,9606,Homo sapiens,GSM5292845,,,,,,,no,,,,,GEO,SRA1231583,,public,F32D28F03DC20F0E6F26AE78A9114A91,FAFCCC4754664C6A4C7435289EC7AAA6
SRR14514041,2021-05-15 18:31:11,2021-09-28 01:56:46,78513708,16330851264,78513708,208,5747,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514041/SRR14514041.lite.1,SRX10859624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955101,SAMN19128603,simple,9606,Homo sapiens,GSM5292846,,,,,,,no,,,,,GEO,SRA1231583,,public,F2DBA693F529CA4D3D4533234C303053,FF70E4892435DDFED4D1E1F6446EC4C8
SRR14514042,2021-05-15 18:48:46,2021-09-28 01:55:16,78287427,16283784816,78287427,208,5735,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514042/SRR14514042.lite.1,SRX10859624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955101,SAMN19128603,simple,9606,Homo sapiens,GSM5292846,,,,,,,no,,,,,GEO,SRA1231583,,public,322ECDFF1C088BECC147728047C456C8,69E171C5D1C72B79586C29C5C7C373C1
SRR14514043,2021-05-15 19:48:12,2021-09-28 00:24:33,87306436,18159738688,87306436,208,6364,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14514/SRR14514043/SRR14514043.lite.1,SRX10859624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955101,SAMN19128603,simple,9606,Homo sapiens,GSM5292846,,,,,,,no,,,,,GEO,SRA1231583,,public,36F1E0FEA18F55C361A90B329E7CD4D4,EA3E36713ACB9DFA7314E53298A6877A
SRR14514044,2021-05-15 18:48:46,2021-09-28 05:02:07,87129356,18122906048,87129356,208,6356,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-820/SRR014/14514/SRR14514044/SRR14514044.lite.1,SRX10859624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955101,SAMN19128603,simple,9606,Homo sapiens,GSM5292846,,,,,,,no,,,,,GEO,SRA1231583,,public,32DB2554F97198B6C1730740F0ADB546,3BA6FC47666135128D593F8E27CD9EA0
SRR14514045,2021-05-14 18:07:41,2021-05-13 16:18:52,25751184,5356246272,25751184,208,1899,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514045/SRR14514045.lite.1,SRX10859624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955101,SAMN19128603,simple,9606,Homo sapiens,GSM5292846,,,,,,,no,,,,,GEO,SRA1231583,,public,6A0382A6A3D66C6FA1F6F3E620EA4752,CCA8D2A5B5054EE502F1BDBB30EF41CB
SRR14514046,2021-05-14 18:07:41,2021-05-13 16:22:08,25633510,5331770080,25633510,208,1892,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514046/SRR14514046.lite.1,SRX10859624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955101,SAMN19128603,simple,9606,Homo sapiens,GSM5292846,,,,,,,no,,,,,GEO,SRA1231583,,public,91785AD110BA488258CA92CA5B74B5DF,39E71DAC0F32EAA9C983A1DBD8903BC3
SRR14514047,2021-05-15 19:48:12,2021-09-28 04:10:20,92638361,19268779088,92638361,208,6772,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR014/14514/SRR14514047/SRR14514047.lite.1,SRX10859624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955101,SAMN19128603,simple,9606,Homo sapiens,GSM5292846,,,,,,,no,,,,,GEO,SRA1231583,,public,F04DD145D1195250935860AF84BA8E3E,D3D986D99A48E387F41B8261877456AB
SRR14514048,2021-05-15 18:48:46,2021-09-28 05:45:47,92339938,19206707104,92339938,208,6755,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514048/SRR14514048.lite.1,SRX10859624,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955101,SAMN19128603,simple,9606,Homo sapiens,GSM5292846,,,,,,,no,,,,,GEO,SRA1231583,,public,978AD4A7208C2090FB1863969A78933E,96C6550817516B885AB2C269DBDA3D4E
SRR14514049,2021-05-14 18:07:41,2021-05-14 02:28:13,50603692,10525567936,50603692,208,3713,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514049/SRR14514049.lite.1,SRX10859625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955102,SAMN19128602,simple,9606,Homo sapiens,GSM5292847,,,,,,,no,,,,,GEO,SRA1231583,,public,537385D7182BCD7595B8833F9C1E7C97,1C2630989A3E7DA6E1A78530BACBC62F
SRR14514050,2021-05-14 18:07:41,2021-05-14 02:45:45,50455383,10494719664,50455383,208,3706,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514050/SRR14514050.lite.1,SRX10859625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955102,SAMN19128602,simple,9606,Homo sapiens,GSM5292847,,,,,,,no,,,,,GEO,SRA1231583,,public,A140E965F124A10B1A43979BF4BB3B56,32D28C69553592FE7909F165FAA7A359
SRR14514051,2021-05-14 18:07:41,2021-05-14 01:19:28,50280876,10458422208,50280876,208,3694,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514051/SRR14514051.lite.1,SRX10859625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955102,SAMN19128602,simple,9606,Homo sapiens,GSM5292847,,,,,,,no,,,,,GEO,SRA1231583,,public,3CBF742317DBB660F6BC1F1201E80C81,8757A62EDB0F917F622BFF80D91BB250
SRR14514052,2021-05-14 18:07:41,2021-05-14 02:33:43,50154150,10432063200,50154150,208,3689,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514052/SRR14514052.lite.1,SRX10859625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955102,SAMN19128602,simple,9606,Homo sapiens,GSM5292847,,,,,,,no,,,,,GEO,SRA1231583,,public,57BF0BAE8CE46DC9C5BB019F74A18FF9,B6F07D1C0433F7BD7DC8B5BB7169FCED
SRR14514053,2021-05-14 18:07:41,2021-05-13 23:52:16,51965607,10808846256,51965607,208,3839,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514053/SRR14514053.lite.1,SRX10859625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955102,SAMN19128602,simple,9606,Homo sapiens,GSM5292847,,,,,,,no,,,,,GEO,SRA1231583,,public,CDF42CBEBD12CE230D40AE988481977F,BC830BB9C3E4630AD7E14CAE60772D3E
SRR14514054,2021-05-14 18:07:41,2021-05-14 03:09:03,51816818,10777898144,51816818,208,3831,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514054/SRR14514054.lite.1,SRX10859625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955102,SAMN19128602,simple,9606,Homo sapiens,GSM5292847,,,,,,,no,,,,,GEO,SRA1231583,,public,2F1D51428023CC5271060905676370DC,72E9376F2E335BF6C04E8E86490DDC8C
SRR14514055,2021-05-14 18:07:41,2021-05-13 22:44:25,39264179,8166949232,39264179,208,2895,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514055/SRR14514055.lite.1,SRX10859625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955102,SAMN19128602,simple,9606,Homo sapiens,GSM5292847,,,,,,,no,,,,,GEO,SRA1231583,,public,62227D266D6C9128712328ABB228E688,2E7B0BF9F25885C1E493FCDD532DF909
SRR14514056,2021-05-14 18:07:41,2021-05-14 00:55:46,39179024,8149236992,39179024,208,2891,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514056/SRR14514056.lite.1,SRX10859625,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955102,SAMN19128602,simple,9606,Homo sapiens,GSM5292847,,,,,,,no,,,,,GEO,SRA1231583,,public,35B63DB742B9830F816C10CC858E329D,04A47644DD9018E2089A433A84DC6E36
SRR14514057,2021-05-14 18:07:41,2021-05-13 23:26:16,33197952,6905174016,33197952,208,2463,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514057/SRR14514057.lite.1,SRX10859626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955103,SAMN19128601,simple,9606,Homo sapiens,GSM5292848,,,,,,,no,,,,,GEO,SRA1231583,,public,443D3AC0398969C03B06C29BAB8E350D,9D527D3E6B2453B867CCC11CB87781F5
SRR14514058,2021-05-14 18:07:41,2021-05-14 00:10:07,33131317,6891313936,33131317,208,2460,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514058/SRR14514058.lite.1,SRX10859626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955103,SAMN19128601,simple,9606,Homo sapiens,GSM5292848,,,,,,,no,,,,,GEO,SRA1231583,,public,D412EC843154C1341E31091283C71F47,11F276BC27507848EBBC1D205C21D715
SRR14514059,2021-05-14 18:07:41,2021-05-13 23:22:48,32974613,6858719504,32974613,208,2439,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514059/SRR14514059.lite.1,SRX10859626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955103,SAMN19128601,simple,9606,Homo sapiens,GSM5292848,,,,,,,no,,,,,GEO,SRA1231583,,public,D746CD95D2DBDD4263E4F5159D51072C,0FEFC6F9A9A97C41574F0D2E94AF4CE1
SRR14514060,2021-05-14 18:07:41,2021-05-14 00:10:51,32879469,6838929552,32879469,208,2435,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514060/SRR14514060.lite.1,SRX10859626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955103,SAMN19128601,simple,9606,Homo sapiens,GSM5292848,,,,,,,no,,,,,GEO,SRA1231583,,public,06A7D96DA9D1B13A8C5708389DD67279,139D390DAB2DA610BF71091B05314463
SRR14514061,2021-05-14 18:07:41,2021-05-13 16:56:59,30580745,6360794960,30580745,208,2262,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514061/SRR14514061.lite.1,SRX10859626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955103,SAMN19128601,simple,9606,Homo sapiens,GSM5292848,,,,,,,no,,,,,GEO,SRA1231583,,public,E4EAFE12E2E1C75B342193C4BFAB03DF,7EE5E50DD6A8DBE6516DE110EA2B5FF0
SRR14514062,2021-05-14 18:07:41,2021-05-13 17:18:09,30525228,6349247424,30525228,208,2260,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514062/SRR14514062.lite.1,SRX10859626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955103,SAMN19128601,simple,9606,Homo sapiens,GSM5292848,,,,,,,no,,,,,GEO,SRA1231583,,public,7A02E6E496481742CE63EE8451356D98,BAFD0A90F157C64D509628BF7756D5B7
SRR14514063,2021-05-14 18:07:41,2021-05-14 00:51:53,35107279,7302314032,35107279,208,2652,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514063/SRR14514063.lite.1,SRX10859626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955103,SAMN19128601,simple,9606,Homo sapiens,GSM5292848,,,,,,,no,,,,,GEO,SRA1231583,,public,A8F014D9BE1DCA1EE2E6E34F6DF1A832,2393CE9F0D14560F75499048F538C2A4
SRR14514064,2021-05-14 18:07:41,2021-05-14 00:53:41,35008155,7281696240,35008155,208,2647,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos8/sra-pub-zq-818/SRR014/14514/SRR14514064/SRR14514064.lite.1,SRX10859626,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP319543,PRJNA729525,3,729525,SRS8955103,SAMN19128601,simple,9606,Homo sapiens,GSM5292848,,,,,,,no,,,,,GEO,SRA1231583,,public,69D912C2AA481A48E10D11315F8FF577,6E43DED46B68B03256E05D7BC1828B5F
